symbol,tcga_gene_id,repeats_modeled,main_screen_frequency,selection_frequency,median_log_hr,log_hr_iqr,full_main_log_hr,frozen_high_confidence,full_fit_direction_agreement
SIRPD,ENSG00000125900.13,20,0,0,-0.06144009301355913,0.04928003991272863,-0.06140089645726452,FALSE,TRUE
SIRPG,ENSG00000089012.14,20,0,0,-0.042789381063959804,0.057153321679584236,-0.03398313654179785,FALSE,TRUE
SIX1,ENSG00000126778.12,20,0,0,0.2567273996232943,0.06047412484369516,0.2647129089641991,FALSE,TRUE
SIX3,ENSG00000138083.5,20,0,0,0.1055210808085291,0.03712816605652883,0.1045176292755438,FALSE,TRUE
SIX4,ENSG00000100625.9,20,0,0,0.31213334551775945,0.043408131021526186,0.28780931381873553,FALSE,TRUE
SKA1,ENSG00000154839.10,20,0,0,0.33009153500173516,0.06931419429360941,0.31420166969998264,FALSE,TRUE
SLA,ENSG00000155926.14,20,0,0,-0.09405872913540843,0.060710159576745346,-0.09280504739294168,FALSE,TRUE
SLA2,ENSG00000101082.14,20,0,0,-0.03868085827151534,0.05451365410940806,-0.03875156173965876,FALSE,TRUE
SLAMF1,ENSG00000117090.15,20,0,0,-0.027673197613429998,0.06937512661228426,-0.02273910510339568,FALSE,TRUE
SLAMF6,ENSG00000162739.14,20,0,0,-0.08700270652954367,0.05744029297745852,-0.07418052319240971,FALSE,TRUE
SLAMF7,ENSG00000026751.17,20,0,0,-0.07076717436169654,0.04430482143552895,-0.06999984007469362,FALSE,TRUE
SLAMF8,ENSG00000158714.11,20,0,0,-0.09154082091391014,0.0506787814987986,-0.08388009255831055,FALSE,TRUE
SLC11A1,ENSG00000018280.17,20,0,0,0.2594866569614468,0.053517453000811455,0.2668872173515497,FALSE,TRUE
SLC12A1,ENSG00000074803.20,20,0,0,-0.052095402724526174,0.05568685361786695,-0.04976217623669771,FALSE,TRUE
SLC12A3,ENSG00000070915.10,20,0,0,0.02178652852744322,0.059033692482473255,0.01200394886498651,FALSE,TRUE
SLC13A2,ENSG00000007216.15,20,0,0,-0.0933209263850282,0.061197002075504346,-0.09348770588914028,FALSE,TRUE
SLC13A3,ENSG00000158296.14,20,0,0,0.0253992143235221,0.044470699397357885,0.01192892017804548,FALSE,TRUE
SLC13A5,ENSG00000141485.17,20,0,0,0.11155146032740874,0.06247063884899742,0.11449915646336233,FALSE,TRUE
SLC14A1,ENSG00000141469.18,20,0,0,-0.1912814779537677,0.06497305187413771,-0.1826245706355912,FALSE,TRUE
SLC15A2,ENSG00000163406.11,20,0,0,0.07992533937503128,0.070273991781963,0.07266157003692698,FALSE,TRUE
SLC15A3,ENSG00000110446.11,20,0,0,-0.07094256760307899,0.04476372723381892,-0.0679278990884027,FALSE,TRUE
SLC15A4,ENSG00000139370.12,20,0,0,-0.1720499047550126,0.09770670862870576,-0.14308461428515298,FALSE,TRUE
SLC16A1,ENSG00000155380.12,20,0,0,0.04085918005434547,0.05722482929045629,0.02570266269407451,FALSE,TRUE
SLC16A10,ENSG00000112394.17,20,0,0,-0.014642756114816146,0.05125226544031861,-0.04017268543813432,FALSE,TRUE
SLC16A5,ENSG00000170190.16,20,0,0,0.23554885405231996,0.05746857146397166,0.2164328963554033,FALSE,TRUE
SLC16A6,ENSG00000108932.12,20,0,0,0.09335790037196066,0.06033272161464437,0.06828206982910832,FALSE,TRUE
SLC16A7,ENSG00000118596.12,20,0,0,0.0828272741649938,0.07977842150091811,0.06435822928011953,FALSE,TRUE
SLC17A1,ENSG00000124568.12,20,0,0,-0.25575556856495085,0.04614248397794246,-0.262771774696512,FALSE,TRUE
SLC17A4,ENSG00000146039.11,20,0,0,-0.22722457640380178,0.044065443913946456,-0.21415741574762848,FALSE,TRUE
SLC17A9,ENSG00000101194.18,20,0,0,0.2997930775359038,0.05747479787211829,0.3018800423265676,FALSE,TRUE
SLC18A3,ENSG00000187714.7,20,0,0,0.20413430582982073,0.042862278814850635,0.1970485861532422,FALSE,TRUE
SLC1A3,ENSG00000079215.14,20,0,0,-0.14679275688230514,0.05593046832396048,-0.15464438515122308,FALSE,TRUE
SLC1A4,ENSG00000115902.11,20,0,0,-0.18332696446406127,0.10587362570425375,-0.16559899905128397,FALSE,TRUE
SLC20A2,ENSG00000168575.10,20,0,0,-0.08866710909069339,0.05177307182640514,-0.0887559222487493,FALSE,TRUE
SLC22A1,ENSG00000175003.15,20,0,0,0.17319632247057729,0.05227778247075027,0.17395644559671694,FALSE,TRUE
SLC22A12,ENSG00000197891.12,20,0,0,-0.3005124121823634,0.058840722028765724,-0.3098097084390316,FALSE,TRUE
SLC22A13,ENSG00000172940.13,20,0,0,-0.2523479729943653,0.07111094122327738,-0.2355578319053548,FALSE,TRUE
SLC22A15,ENSG00000163393.13,20,0,0,0.21494662956303967,0.06350533080208806,0.20195513041817892,FALSE,TRUE
SLC22A16,ENSG00000004809.14,20,0,0,0.07065971791698884,0.04797605282214999,0.08045875563282699,FALSE,TRUE
SLC22A7,ENSG00000137204.15,20,0,0,-0.22777036457573777,0.059240966489467306,-0.22586025289060815,FALSE,TRUE
SLC23A1,ENSG00000170482.17,20,0,0,-0.1440440109195515,0.042166973479553754,-0.1544608708242302,FALSE,TRUE
SLC24A4,ENSG00000140090.18,20,0,0,-0.14059235240029974,0.0435930034068788,-0.13411475651271115,FALSE,TRUE
SLC25A25,ENSG00000148339.12,20,0,0,-0.06897328477356753,0.09833731793509445,-0.06416452002827318,FALSE,TRUE
SLC25A30,ENSG00000174032.17,20,0,0,-0.29258697588165017,0.06752834400988433,-0.2891856274751353,FALSE,TRUE
SLC25A4,ENSG00000151729.11,20,0,0,-0.28678341715473554,0.06875824833140476,-0.29784039023545394,FALSE,TRUE
SLC25A5,ENSG00000005022.6,20,0,0,-0.037149012719893904,0.058097670798871404,-0.05255630986603818,FALSE,TRUE
SLC26A4,ENSG00000091137.14,20,0,0,-0.09303788113835357,0.07864303966625945,-0.1111283192853167,FALSE,TRUE
SLC26A7,ENSG00000147606.9,20,0,0,0.04021439143634905,0.08213540808576339,0.02570226719508847,FALSE,TRUE
SLC27A3,ENSG00000143554.14,20,0,0,0.1581181175642869,0.0472476194111556,0.16794175330276478,FALSE,TRUE
SLC27A4,ENSG00000167114.13,20,0,0,0.10403456262353131,0.06551554224144907,0.10579177556846923,FALSE,TRUE
SLC28A2,ENSG00000137860.12,20,0,0,0.18244777225724973,0.08428669180297427,0.17623026874332642,FALSE,TRUE
SLC29A2,ENSG00000174669.12,20,0,0,0.18014574737366112,0.04943201859221488,0.1573885545594469,FALSE,TRUE
SLC29A4,ENSG00000164638.10,20,0,0,0.019521549192996715,0.06472761071408738,0.03448376028536483,FALSE,TRUE
SLC2A1,ENSG00000117394.24,20,0,0,0.09358858519161121,0.0692515269647477,0.09669540967624889,FALSE,TRUE
SLC2A12,ENSG00000146411.6,20,0,0,-0.05111943559492457,0.050874333278109765,-0.05598206831381751,FALSE,TRUE
SLC2A14,ENSG00000173262.12,20,0,0,0.017332178194870804,0.053270155119390844,0.01315665940763443,FALSE,TRUE
SLC2A3,ENSG00000059804.16,20,0,0,0.18954162473304803,0.041757729567127644,0.18783435251074151,FALSE,TRUE
SLC2A5,ENSG00000142583.18,20,0,0,-0.20782045910390734,0.04211684474945998,-0.19036403070845292,FALSE,TRUE
SLC30A2,ENSG00000158014.15,20,0,0,-0.019507156360622113,0.04063736384880417,-0.03978129092370815,FALSE,TRUE
SLC30A8,ENSG00000164756.12,20,0,0,0.12467425380539857,0.05826517362934723,0.1299135720972347,FALSE,TRUE
SLC34A1,ENSG00000131183.11,20,0,0,-0.23505820263265048,0.07798860788485051,-0.23755565859220487,FALSE,TRUE
SLC34A3,ENSG00000198569.10,20,0,0,0.011144414287564994,0.049939512191752716,0.01628884379478924,FALSE,TRUE
SLC37A2,ENSG00000134955.12,20,0,0,-0.10136406890007542,0.057178549686025135,-0.1033377108526621,FALSE,TRUE
SLC38A3,ENSG00000188338.15,20,0,0,0.2450062049619639,0.035109164036267265,0.24085321800863152,FALSE,TRUE
SLC38A4,ENSG00000139209.16,20,0,0,0.05875431457382686,0.050488011627650084,0.0505793383570853,FALSE,TRUE
SLC38A5,ENSG00000017483.15,20,0,0,0.21623884899757434,0.05990464507519133,0.221918288575896,FALSE,TRUE
SLC39A14,ENSG00000104635.15,20,0,0,-0.13885601047559598,0.03954444396036347,-0.1365071199917988,FALSE,TRUE
SLC39A4,ENSG00000147804.10,20,0,0,-0.025642384196684645,0.06140168328570529,-0.02416475004790416,FALSE,TRUE
SLC41A2,ENSG00000136052.9,20,0,0,-0.3111120000412351,0.07999576971885625,-0.30484354993375923,FALSE,TRUE
SLC43A1,ENSG00000149150.9,20,0,0,0.24935231999165108,0.06307295802298518,0.26971736018626025,FALSE,TRUE
SLC43A2,ENSG00000167703.15,20,0,0,-0.19570897421496275,0.052138813447474314,-0.1840711946030197,FALSE,TRUE
SLC44A4,ENSG00000204385.13,20,0,0,-0.23342265728121098,0.047500086514751017,-0.24705296550332664,FALSE,TRUE
SLC46A2,ENSG00000119457.8,20,0,0,-0.03996328019913753,0.06418227092107044,-0.04697025677778335,FALSE,TRUE
SLC47A2,ENSG00000180638.19,20,0,0,-0.1007590039936212,0.08307633014129295,-0.13033858517825744,FALSE,TRUE
SLC48A1,ENSG00000211584.14,20,0,0,-0.09767654228337111,0.04901981762249205,-0.09933078732447216,FALSE,TRUE
SLC4A1,ENSG00000004939.15,20,0,0,0.03764155835336685,0.06494859752216621,0.02781582917738446,FALSE,TRUE
SLC4A11,ENSG00000088836.14,20,0,0,0.32490634710077243,0.038015910204556025,0.3049465992672418,FALSE,TRUE
SLC4A5,ENSG00000188687.17,20,0,0,0.23876907381528972,0.030483980891561013,0.23265570588955137,FALSE,TRUE
SLC4A8,ENSG00000050438.17,20,0,0,0.23445391277050726,0.04089900435887023,0.2298290823072424,FALSE,TRUE
SLC4A9,ENSG00000113073.15,20,0,0,0.06638859331733654,0.06452407878362798,0.05390571445025381,FALSE,TRUE
SLC5A11,ENSG00000158865.12,20,0,0,-0.06367711183452146,0.0470595810922192,-0.06299930254943292,FALSE,TRUE
SLC5A2,ENSG00000140675.13,20,0,0,-0.07157281097633697,0.04076010872969919,-0.06687347625887359,FALSE,TRUE
SLC5A3,ENSG00000198743.7,20,0,0,-0.022385185366696564,0.08762691252395083,-0.03202375164656695,FALSE,TRUE
SLC5A4,ENSG00000100191.6,20,0,0,0.026060554207879054,0.05733908474437576,0.02448534411361851,FALSE,TRUE
SLC5A7,ENSG00000115665.9,20,0,0,0.10057538765547211,0.040614102747947106,0.07530706102648924,FALSE,TRUE
SLC6A1,ENSG00000157103.12,20,0,0,0.1664606587161029,0.047920115305905675,0.18047669526869353,FALSE,TRUE
SLC6A12,ENSG00000111181.12,20,0,0,-0.13536712280347257,0.07535821012492408,-0.1348247245211472,FALSE,TRUE
SLC6A17,ENSG00000197106.7,20,0,0,0.10785823633084693,0.036557600701088794,0.09753382274688904,FALSE,TRUE
SLC6A3,ENSG00000142319.18,20,0,0,-0.23722750009064686,0.06841582935173862,-0.22338379765790412,FALSE,TRUE
SLC6A4,ENSG00000108576.10,20,0,0,0.10887703205261592,0.044247046734561424,0.10466049112557592,FALSE,TRUE
SLC6A8,ENSG00000130821.17,20,0,0,-0.09319541034413006,0.06405137184592435,-0.08310453243801033,FALSE,TRUE
SLC7A10,ENSG00000130876.11,20,0,0,0.23218182232146034,0.04864997707348517,0.22565100394166204,FALSE,TRUE
SLC7A11,ENSG00000151012.13,20,0,0,0.2649628074448647,0.08152343601480211,0.25513378252834695,FALSE,TRUE
SLC7A13,ENSG00000164893.9,20,0,0,-0.022338943939581156,0.07589534362803048,-0.02799086266650847,FALSE,TRUE
SLC7A14,ENSG00000013293.6,20,0,0,0.16768336026200845,0.045249241462681555,0.16531255085196658,FALSE,TRUE
SLC7A3,ENSG00000165349.12,20,0,0,0.019772019685542215,0.0459260556828642,0.02524381808551266,FALSE,TRUE
SLC7A4,ENSG00000099960.13,20,0,0,0.03641782323004113,0.06868171943005535,0.04283694994682074,FALSE,TRUE
SLC7A7,ENSG00000155465.20,20,0,0,-0.05040485494969074,0.055415453067858333,-0.05962369560413294,FALSE,TRUE
SLC7A8,ENSG00000092068.20,20,0,0,0.023707732398725645,0.034728157792003916,0.02297366987323859,FALSE,TRUE
SLC8A1,ENSG00000183023.18,20,0,0,-0.24251242448434185,0.049445789190059375,-0.2500754299947141,FALSE,TRUE
SLC9A2,ENSG00000115616.3,20,0,0,0.02436181782083687,0.05843358150357966,-0.00283982644853256,FALSE,FALSE
SLC9A3,ENSG00000066230.12,20,0,0,0.0600559423107862,0.0465843960778093,0.06588588925307803,FALSE,TRUE
SLC9A9,ENSG00000181804.15,20,0,0,-0.03335370406466097,0.06248941736044615,-0.04422605648152745,FALSE,TRUE
SLCO1A2,ENSG00000084453.16,20,0,0,-0.058237686445664696,0.031162743967561496,-0.05601513068674455,FALSE,TRUE
SLCO1C1,ENSG00000139155.9,20,0,0,-0.008378323358626143,0.05989235330667406,0.0052798910922655,FALSE,FALSE
SLCO2B1,ENSG00000137491.15,20,0,0,-0.10316597276151394,0.05135698966935652,-0.10627539145989012,FALSE,TRUE
SLCO5A1,ENSG00000137571.11,20,0,0,0.13418135076948934,0.04507675835881113,0.11614807189695436,FALSE,TRUE
SLFN11,ENSG00000172716.16,20,0,0,0.11583686800327089,0.05464774805245903,0.11269647736985626,FALSE,TRUE
SLFN13,ENSG00000154760.14,20,0,0,-0.14552219400547206,0.05956070456087634,-0.12648486599847458,FALSE,TRUE
SLFNL1,ENSG00000171790.15,20,0,0,0.08037945847508096,0.07212923367711305,0.09197815088444164,FALSE,TRUE
SLIT2,ENSG00000145147.20,20,0,0,0.08360254664668973,0.05382929739770441,0.08047635601770833,FALSE,TRUE
SLITRK2,ENSG00000185985.11,20,0,0,0.1946707747042517,0.05168907842278134,0.1800092913452703,FALSE,TRUE
SLITRK3,ENSG00000121871.4,20,0,0,0.03173361886830139,0.05126268584907122,0.03007518488960665,FALSE,TRUE
SLITRK5,ENSG00000165300.7,20,0,0,-0.143152598292807,0.050985586318098325,-0.1330953776218994,FALSE,TRUE
SLPI,ENSG00000124107.5,20,0,0,0.30019334837589917,0.05606629884352293,0.2811023290233946,FALSE,TRUE
SMOX,ENSG00000088826.18,20,0,0,0.1584442364147315,0.07633261513116243,0.15385063585969197,FALSE,TRUE
SMPDL3A,ENSG00000172594.13,20,0,0,-0.29918525125319195,0.030507438555569977,-0.2803311804472105,FALSE,TRUE
SMTNL2,ENSG00000188176.12,20,0,0,-0.21766213318540953,0.04348241217201643,-0.21474008823245988,FALSE,TRUE
SNAI3,ENSG00000185669.6,20,0,0,-0.0209982633257441,0.06502932237351992,-0.00892218423656379,FALSE,TRUE
SNAP25,ENSG00000132639.13,20,0,0,-0.0856930432734725,0.05022920249303221,-0.07233152199143511,FALSE,TRUE
SNHG12,ENSG00000197989.14,20,0,0,0.2745433497863776,0.07750639731195003,0.28203151600022114,FALSE,TRUE
SNHG5,ENSG00000203875.13,20,0,0,-0.06829059030169922,0.07314979729104443,-0.06906635413108951,FALSE,TRUE
SNTG1,ENSG00000147481.17,20,0,0,0.20400692459322123,0.04054753615610501,0.20960727773470456,FALSE,TRUE
SNX10,ENSG00000086300.16,20,0,0,-0.04973051589995155,0.04900102375032403,-0.0528904308828724,FALSE,TRUE
SNX20,ENSG00000167208.15,20,0,0,-0.018519280112754267,0.04744750082708367,-0.01680424570220415,FALSE,TRUE
SNX33,ENSG00000173548.9,20,0,0,-0.2730326206900155,0.05623214144526206,-0.2686881542726874,FALSE,TRUE
SOD3,ENSG00000109610.6,20,0,0,-0.13021144599264645,0.02886976127201779,-0.10811531341028029,FALSE,TRUE
SORCS1,ENSG00000108018.15,20,0,0,-0.22824328488657813,0.06934423812391974,-0.224906638582914,FALSE,TRUE
SORCS2,ENSG00000184985.16,20,0,0,0.16520679114272296,0.0661000158520153,0.14268008255176923,FALSE,TRUE
SORCS3,ENSG00000156395.13,20,0,0,0.05029063833601474,0.05697261050479982,0.03803759537564906,FALSE,TRUE
SORD,ENSG00000140263.15,20,0,0,-0.09507963809748077,0.058707718419068425,-0.08261273597364448,FALSE,TRUE
SORT1,ENSG00000134243.12,20,0,0,-0.10993252904993492,0.0755815805641904,-0.11887956863939028,FALSE,TRUE
SOST,ENSG00000167941.3,20,0,0,-0.05640532002148971,0.05167529950620292,-0.07933845220821288,FALSE,TRUE
SOSTDC1,ENSG00000171243.8,20,0,0,-0.1225605339173885,0.05555712592901142,-0.12237002879809213,FALSE,TRUE
SOX10,ENSG00000100146.18,20,0,0,0.10699589162314563,0.04218294393487576,0.10755469964247263,FALSE,TRUE
SOX11,ENSG00000176887.7,20,0,0,0.03283442757574752,0.06884988655814288,0.04472991513568638,FALSE,TRUE
SPACA3,ENSG00000141316.13,20,0,0,0.18350730124001363,0.03184520251846834,0.18007269791275554,FALSE,TRUE
SPAG4,ENSG00000061656.10,20,0,0,-0.04969427161213766,0.05858137573667481,-0.04912585653931522,FALSE,TRUE
SPARC,ENSG00000113140.11,20,0,0,-0.11526354382903305,0.07375451618803586,-0.10068940951966364,FALSE,TRUE
SPARCL1,ENSG00000152583.12,20,0,0,-0.22686250197377444,0.06842993512259016,-0.22651732691193632,FALSE,TRUE
SPATA16,ENSG00000144962.7,20,0,0,0.1397972334076087,0.057660849446523,0.13643025272307338,FALSE,TRUE
SPATA17,ENSG00000162814.11,20,0,0,-0.09893382154993308,0.05272671878266341,-0.08976584311402344,FALSE,TRUE
SPC24,ENSG00000161888.11,20,0,0,0.28225296132759436,0.07467656485951463,0.2770687359426162,FALSE,TRUE
SPC25,ENSG00000152253.9,20,0,0,0.2385750868714625,0.08665594551008626,0.22574967959123035,FALSE,TRUE
SPHK1,ENSG00000176170.14,20,0,0,0.29246744253215107,0.0670132787524339,0.27861648557706453,FALSE,TRUE
SPHK2,ENSG00000063176.16,20,0,0,0.2000421878518942,0.08282803285156717,0.21587148932380676,FALSE,TRUE
SPHKAP,ENSG00000153820.13,20,0,0,0.11521995444054021,0.05278283059655535,0.10070572064006464,FALSE,TRUE
SPI1,ENSG00000066336.12,20,0,0,0.08984923294960931,0.06057836539206518,0.08141104614248514,FALSE,TRUE
SPIB,ENSG00000269404.7,20,0,0,0.0724660584828079,0.041589582863235816,0.0626296753508892,FALSE,TRUE
SPIC,ENSG00000166211.8,20,0,0,-0.1822386164666832,0.036232967903466334,-0.19595385148348937,FALSE,TRUE
SPINK4,ENSG00000122711.9,20,0,0,0.046108153117741565,0.03969951419315254,0.04327960991670752,FALSE,TRUE
SPINK5,ENSG00000133710.16,20,0,0,-0.16865065314409244,0.048496874167535176,-0.16356893526719735,FALSE,TRUE
SPOCK2,ENSG00000107742.13,20,0,0,-0.2867350888885215,0.06787671893330863,-0.26880602783130386,FALSE,TRUE
SPRY1,ENSG00000164056.11,20,0,0,-0.2520155473181932,0.07497430627778495,-0.22967061601762032,FALSE,TRUE
SPRY4,ENSG00000187678.10,20,0,0,-0.22506935956107196,0.06660223082545966,-0.18417958992825292,FALSE,TRUE
SPSB1,ENSG00000171621.14,20,0,0,0.08288706610756308,0.05302107687442527,0.0819384349682374,FALSE,TRUE
SPTA1,ENSG00000163554.15,20,0,0,0.041967530424654786,0.0473671194706243,0.04066186928197767,FALSE,TRUE
SPTB,ENSG00000070182.21,20,0,0,0.06740739586612836,0.0459154087152631,0.05154046533912022,FALSE,TRUE
SPTBN2,ENSG00000173898.14,20,0,0,0.2745269006053862,0.04333818402246514,0.25890194293438434,FALSE,TRUE
SPTBN5,ENSG00000137877.10,20,0,0,0.3181924675050997,0.05811421939151101,0.32376665180283853,FALSE,TRUE
SRD5A2,ENSG00000277893.2,20,0,0,0.05885732676229877,0.02435061472199826,0.04789422490733231,FALSE,TRUE
SREBF2,ENSG00000198911.12,20,0,0,0.008563723365489136,0.04078038608351721,0.03485621693583992,FALSE,TRUE
SRGAP3,ENSG00000196220.16,20,0,0,0.09881408257180713,0.055712226354792005,0.08019917905293204,FALSE,TRUE
SSPN,ENSG00000123096.12,20,0,0,-0.09506376414748546,0.04806136147682151,-0.0997314376165134,FALSE,TRUE
SSTR5,ENSG00000162009.8,20,0,0,0.0684427717029322,0.05527390322901033,0.07384483730976567,FALSE,TRUE
ST14,ENSG00000149418.11,20,0,0,0.007327809843834238,0.06424062384644966,-0.02382319532080679,FALSE,FALSE
ST3GAL4,ENSG00000110080.20,20,0,0,0.1319466870775365,0.03266943667828803,0.13823700056886715,FALSE,TRUE
ST3GAL5,ENSG00000115525.18,20,0,0,0.20109768933707473,0.06553958972953747,0.1867122719686337,FALSE,TRUE
ST6GAL1,ENSG00000073849.16,20,0,0,-0.00951850097940472,0.06856595374033901,-0.02638440776405401,FALSE,TRUE
ST6GALNAC2,ENSG00000070731.11,20,0,0,-0.1538506947616029,0.04510829727772914,-0.13834907348485856,FALSE,TRUE
ST8SIA4,ENSG00000113532.13,20,0,0,-0.21364086202323815,0.05263915907918976,-0.20470165646462823,FALSE,TRUE
STAB1,ENSG00000010327.10,20,0,0,0.2203464964633139,0.06613620680490101,0.20780838973484425,FALSE,TRUE
STAC3,ENSG00000185482.8,20,0,0,0.2881902446189567,0.062057085289211,0.28834049605034584,FALSE,TRUE
STAMBPL1,ENSG00000138134.12,20,0,0,-0.0478799619944676,0.04939480925224992,-0.03900731075390016,FALSE,TRUE
STARD5,ENSG00000172345.14,20,0,0,0.0699260427605878,0.05762787626509305,0.0704302566014136,FALSE,TRUE
STARD9,ENSG00000159433.12,20,0,0,0.18688018639128012,0.05193740584610562,0.19040327315974975,FALSE,TRUE
STAT4,ENSG00000138378.19,20,0,0,0.029092312060410325,0.04959124746815423,0.02700930420711713,FALSE,TRUE
STC2,ENSG00000113739.10,20,0,0,-0.05235511279564084,0.04962802004826789,-0.03790504656247504,FALSE,TRUE
STEAP3,ENSG00000115107.20,20,0,0,0.26279235945495294,0.09345846708321345,0.25215073768766105,FALSE,TRUE
STEAP4,ENSG00000127954.13,20,0,0,-0.022770563461751527,0.05201892346361568,-0.01559108188417282,FALSE,TRUE
STK10,ENSG00000072786.13,20,0,0,-0.11775058829326526,0.06340626342119735,-0.10572626375459336,FALSE,TRUE
STK32A,ENSG00000169302.16,20,0,0,0.07055438258933645,0.07198791686126817,0.06434109512805175,FALSE,TRUE
STK33,ENSG00000130413.15,20,0,0,0.19632636531153425,0.060655915942539745,0.17399488152879455,FALSE,TRUE
STMN2,ENSG00000104435.14,20,0,0,0.15421472052061316,0.040121194410218025,0.15574354092439982,FALSE,TRUE
STMN3,ENSG00000197457.10,20,0,0,0.027923233350955267,0.04057614692797518,0.03088244307216319,FALSE,TRUE
STOX1,ENSG00000165730.16,20,0,0,-0.15287043260204547,0.032328623267547596,-0.16425943843187885,FALSE,TRUE
STRA6,ENSG00000137868.19,20,0,0,0.2389144175954223,0.02133841737682937,0.22881452601989744,FALSE,TRUE
STX19,ENSG00000178750.3,20,0,0,0.07207784861208341,0.04843517009339486,0.0731495775903582,FALSE,TRUE
STX4,ENSG00000103496.15,20,0,0,0.20361049173544896,0.043857688190589716,0.20387693682020483,FALSE,TRUE
SUCLG1,ENSG00000163541.12,20,0,0,-0.10534547654567802,0.09722616977771137,-0.10513486399903392,FALSE,TRUE
SUCLG2,ENSG00000172340.15,20,0,0,-0.28165614101815295,0.06336151809609064,-0.2816232148395937,FALSE,TRUE
SUCNR1,ENSG00000198829.6,20,0,0,-0.14840639024484914,0.0591057555970029,-0.13535365345867084,FALSE,TRUE
SULF1,ENSG00000137573.14,20,0,0,-0.06538861697047643,0.05874212158065552,-0.04987517535249974,FALSE,TRUE
SULT1C4,ENSG00000198075.10,20,0,0,-0.2921613185810765,0.029826767737136717,-0.28651588619487406,FALSE,TRUE
SULT2B1,ENSG00000088002.12,20,0,0,0.2068017241851025,0.03845872436589334,0.18275010148895468,FALSE,TRUE
SULT4A1,ENSG00000130540.14,20,0,0,0.16886541175702685,0.05484320877986787,0.15351196840720088,FALSE,TRUE
SUMO4,ENSG00000177688.7,20,0,0,0.2902675167806238,0.05113204330363191,0.263282974651991,FALSE,TRUE
SUOX,ENSG00000139531.13,20,0,0,-0.10253647331398824,0.0619970274890439,-0.11704484108722372,FALSE,TRUE
SUSD1,ENSG00000106868.17,20,0,0,0.03535014873534528,0.05956944137633506,0.02927578494486702,FALSE,TRUE
SUSD2,ENSG00000099994.11,20,0,0,-0.14411430880402865,0.050203484878830404,-0.13143941765474226,FALSE,TRUE
SUSD4,ENSG00000143502.15,20,0,0,0.29167730016108206,0.04577925671907135,0.2707953218168843,FALSE,TRUE
SVEP1,ENSG00000165124.18,20,0,0,6.228162756792017e-4,0.04992024030541432,0.00808821781640752,FALSE,TRUE
SVOPL,ENSG00000157703.16,20,0,0,0.11706276727070045,0.05036716097452894,0.11352356073322308,FALSE,TRUE
